protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_001138874.1,ESM1V,NP_001138874.1_ESM1V_snv_6354,715,6739,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001138874.1_ESM1V_snv_6354.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001138874.1_ESM1V_snv_6354.csv
NP_055333.3,ESM1V,NP_055333.3_ESM1V_snv_6366,574,5948,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055333.3_ESM1V_snv_6366.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055333.3_ESM1V_snv_6366.csv
NP_001013765.2,ESM1V,NP_001013765.2_ESM1V_snv_6372,116,1717,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001013765.2_ESM1V_snv_6372.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001013765.2_ESM1V_snv_6372.csv
NP_002139.2,ESM1V,NP_002139.2_ESM1V_snv_6374,236,2495,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002139.2_ESM1V_snv_6374.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002139.2_ESM1V_snv_6374.csv
NP_001073027.1,ESM1V,NP_001073027.1_ESM1V_snv_6376,531,5261,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001073027.1_ESM1V_snv_6376.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001073027.1_ESM1V_snv_6376.csv
NP_002090.4,ESM1V,NP_002090.4_ESM1V_snv_6388,104,1151,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002090.4_ESM1V_snv_6388.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002090.4_ESM1V_snv_6388.csv
NP_055312.2,ESM1V,NP_055312.2_ESM1V_snv_6396,1311,14584,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055312.2_ESM1V_snv_6396.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055312.2_ESM1V_snv_6396.csv
NP_006362.1,ESM1V,NP_006362.1_ESM1V_snv_6411,352,2763,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006362.1_ESM1V_snv_6411.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006362.1_ESM1V_snv_6411.csv
NP_001243650.1,ESM1V,NP_001243650.1_ESM1V_snv_6413,305,3873,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001243650.1_ESM1V_snv_6413.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001243650.1_ESM1V_snv_6413.csv
NP_060596.2,ESM1V,NP_060596.2_ESM1V_snv_6416,131,1905,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060596.2_ESM1V_snv_6416.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060596.2_ESM1V_snv_6416.csv
NP_036234.3,ESM1V,NP_036234.3_ESM1V_snv_6420,1164,11390,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036234.3_ESM1V_snv_6420.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036234.3_ESM1V_snv_6420.csv
NP_056655.3,ESM1V,NP_056655.3_ESM1V_snv_6428,660,8951,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056655.3_ESM1V_snv_6428.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056655.3_ESM1V_snv_6428.csv
NP_065873.2,ESM1V,NP_065873.2_ESM1V_snv_6436,825,9159,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065873.2_ESM1V_snv_6436.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065873.2_ESM1V_snv_6436.csv
NP_071442.2,ESM1V,NP_071442.2_ESM1V_snv_6438,459,5060,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_071442.2_ESM1V_snv_6438.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_071442.2_ESM1V_snv_6438.csv
NP_003065.3,ESM1V,NP_003065.3_ESM1V_snv_6444,590,7910,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003065.3_ESM1V_snv_6444.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003065.3_ESM1V_snv_6444.csv
NP_002240.3,ESM1V,NP_002240.3_ESM1V_snv_6448,319,5626,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002240.3_ESM1V_snv_6448.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002240.3_ESM1V_snv_6448.csv
NP_000093.1,ESM1V,NP_000093.1_ESM1V_snv_6454,297,3763,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000093.1_ESM1V_snv_6454.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000093.1_ESM1V_snv_6454.csv
NP_061155.2,ESM1V,NP_061155.2_ESM1V_snv_6461,671,8537,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_061155.2_ESM1V_snv_6461.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_061155.2_ESM1V_snv_6461.csv
NP_001121080.1,ESM1V,NP_001121080.1_ESM1V_snv_6463,286,3410,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001121080.1_ESM1V_snv_6463.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001121080.1_ESM1V_snv_6463.csv
NP_036345.2,ESM1V,NP_036345.2_ESM1V_snv_6465,482,3521,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036345.2_ESM1V_snv_6465.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036345.2_ESM1V_snv_6465.csv
NP_689759.2,ESM1V,NP_689759.2_ESM1V_snv_6468,332,3135,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689759.2_ESM1V_snv_6468.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689759.2_ESM1V_snv_6468.csv
NP_001182534.1,ESM1V,NP_001182534.1_ESM1V_snv_6472,733,7729,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001182534.1_ESM1V_snv_6472.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001182534.1_ESM1V_snv_6472.csv
NP_852100.3,ESM1V,NP_852100.3_ESM1V_snv_6477,189,2310,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_852100.3_ESM1V_snv_6477.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_852100.3_ESM1V_snv_6477.csv
NP_940908.3,ESM1V,NP_940908.3_ESM1V_snv_6493,436,5182,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_940908.3_ESM1V_snv_6493.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_940908.3_ESM1V_snv_6493.csv
NP_031397.1,ESM1V,NP_031397.1_ESM1V_snv_6497,380,5348,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_031397.1_ESM1V_snv_6497.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_031397.1_ESM1V_snv_6497.csv
NP_054706.1,ESM1V,NP_054706.1_ESM1V_snv_6502,581,8361,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_054706.1_ESM1V_snv_6502.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_054706.1_ESM1V_snv_6502.csv
NP_006293.2,ESM1V,NP_006293.2_ESM1V_snv_6519,560,6235,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006293.2_ESM1V_snv_6519.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006293.2_ESM1V_snv_6519.csv
NP_001231118.1,ESM1V,NP_001231118.1_ESM1V_snv_6540,1023,12151,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001231118.1_ESM1V_snv_6540.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001231118.1_ESM1V_snv_6540.csv
NP_443114.1,ESM1V,NP_443114.1_ESM1V_snv_6542,313,3354,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_443114.1_ESM1V_snv_6542.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_443114.1_ESM1V_snv_6542.csv
NP_001245238.1,ESM1V,NP_001245238.1_ESM1V_snv_6544,560,6198,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001245238.1_ESM1V_snv_6544.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001245238.1_ESM1V_snv_6544.csv
NP_000181.2,ESM1V,NP_000181.2_ESM1V_snv_6609,226,2682,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000181.2_ESM1V_snv_6609.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000181.2_ESM1V_snv_6609.csv
NP_002511.1,ESM1V,NP_002511.1_ESM1V_snv_6611,117,2164,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002511.1_ESM1V_snv_6611.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002511.1_ESM1V_snv_6611.csv
NP_075380.1,ESM1V,NP_075380.1_ESM1V_snv_6615,322,3574,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_075380.1_ESM1V_snv_6615.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_075380.1_ESM1V_snv_6615.csv
NP_872354.1,ESM1V,NP_872354.1_ESM1V_snv_6621,149,1581,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_872354.1_ESM1V_snv_6621.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_872354.1_ESM1V_snv_6621.csv
NP_001186346.1,ESM1V,NP_001186346.1_ESM1V_snv_6623,1145,11253,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001186346.1_ESM1V_snv_6623.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001186346.1_ESM1V_snv_6623.csv
NP_060225.4,ESM1V,NP_060225.4_ESM1V_snv_6632,570,5476,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060225.4_ESM1V_snv_6632.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060225.4_ESM1V_snv_6632.csv
NP_006359.3,ESM1V,NP_006359.3_ESM1V_snv_6642,234,2820,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006359.3_ESM1V_snv_6642.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006359.3_ESM1V_snv_6642.csv
NP_006765.4,ESM1V,NP_006765.4_ESM1V_snv_6646,192,1861,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006765.4_ESM1V_snv_6646.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006765.4_ESM1V_snv_6646.csv
NP_003233.4,ESM1V,NP_003233.4_ESM1V_snv_6655,276,4229,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003233.4_ESM1V_snv_6655.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003233.4_ESM1V_snv_6655.csv
NP_000927.1,ESM1V,NP_000927.1_ESM1V_snv_6659,279,3380,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000927.1_ESM1V_snv_6659.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000927.1_ESM1V_snv_6659.csv
NP_056003.1,ESM1V,NP_056003.1_ESM1V_snv_6661,532,5700,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056003.1_ESM1V_snv_6661.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056003.1_ESM1V_snv_6661.csv
NP_073747.1,ESM1V,NP_073747.1_ESM1V_snv_6666,355,3974,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_073747.1_ESM1V_snv_6666.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_073747.1_ESM1V_snv_6666.csv
NP_001182192.1,ESM1V,NP_001182192.1_ESM1V_snv_6672,800,7873,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001182192.1_ESM1V_snv_6672.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001182192.1_ESM1V_snv_6672.csv
NP_036392.2,ESM1V,NP_036392.2_ESM1V_snv_6678,368,4136,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036392.2_ESM1V_snv_6678.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036392.2_ESM1V_snv_6678.csv
NP_001139187.1,ESM1V,NP_001139187.1_ESM1V_snv_6684,381,3762,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001139187.1_ESM1V_snv_6684.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001139187.1_ESM1V_snv_6684.csv
NP_001171809.1,ESM1V,NP_001171809.1_ESM1V_snv_6688,472,8875,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001171809.1_ESM1V_snv_6688.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001171809.1_ESM1V_snv_6688.csv
NP_009043.1,ESM1V,NP_009043.1_ESM1V_snv_6698,559,6878,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_009043.1_ESM1V_snv_6698.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_009043.1_ESM1V_snv_6698.csv
NP_001899.1,ESM1V,NP_001899.1_ESM1V_snv_6700,452,2184,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001899.1_ESM1V_snv_6700.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001899.1_ESM1V_snv_6700.csv
NP_004616.2,ESM1V,NP_004616.2_ESM1V_snv_6707,227,2498,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004616.2_ESM1V_snv_6707.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004616.2_ESM1V_snv_6707.csv
NP_001160163.1,ESM1V,NP_001160163.1_ESM1V_snv_6709,488,6326,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001160163.1_ESM1V_snv_6709.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001160163.1_ESM1V_snv_6709.csv
NP_001071.1,ESM1V,NP_001071.1_ESM1V_snv_6711,394,3839,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001071.1_ESM1V_snv_6711.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001071.1_ESM1V_snv_6711.csv
NP_001157869.1,ESM1V,NP_001157869.1_ESM1V_snv_6719,164,3429,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001157869.1_ESM1V_snv_6719.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001157869.1_ESM1V_snv_6719.csv
NP_004730.2,ESM1V,NP_004730.2_ESM1V_snv_6726,309,5066,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004730.2_ESM1V_snv_6726.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004730.2_ESM1V_snv_6726.csv
NP_001136156.1,ESM1V,NP_001136156.1_ESM1V_snv_6732,414,4925,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001136156.1_ESM1V_snv_6732.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001136156.1_ESM1V_snv_6732.csv
NP_115826.3,ESM1V,NP_115826.3_ESM1V_snv_6740,315,13120,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_115826.3_ESM1V_snv_6740.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_115826.3_ESM1V_snv_6740.csv
NP_006416.3,ESM1V,NP_006416.3_ESM1V_snv_6742,286,4191,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006416.3_ESM1V_snv_6742.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006416.3_ESM1V_snv_6742.csv
NP_116260.2,ESM1V,NP_116260.2_ESM1V_snv_6752,291,3158,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_116260.2_ESM1V_snv_6752.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_116260.2_ESM1V_snv_6752.csv
NP_001258914.1,ESM1V,NP_001258914.1_ESM1V_snv_6775,178,1887,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001258914.1_ESM1V_snv_6775.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001258914.1_ESM1V_snv_6775.csv
NP_006507.2,ESM1V,NP_006507.2_ESM1V_snv_6777,207,3753,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006507.2_ESM1V_snv_6777.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006507.2_ESM1V_snv_6777.csv
NP_002070.1,ESM1V,NP_002070.1_ESM1V_snv_6781,224,3038,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002070.1_ESM1V_snv_6781.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002070.1_ESM1V_snv_6781.csv
NP_000282.1,ESM1V,NP_000282.1_ESM1V_snv_6782,178,3082,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000282.1_ESM1V_snv_6782.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000282.1_ESM1V_snv_6782.csv
NP_001157683.2,ESM1V,NP_001157683.2_ESM1V_snv_6784,430,5754,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001157683.2_ESM1V_snv_6784.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001157683.2_ESM1V_snv_6784.csv
NP_000185.1,ESM1V,NP_000185.1_ESM1V_snv_6801,41,1697,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000185.1_ESM1V_snv_6801.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000185.1_ESM1V_snv_6801.csv
NP_689566.1,ESM1V,NP_689566.1_ESM1V_snv_6805,135,1219,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689566.1_ESM1V_snv_6805.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689566.1_ESM1V_snv_6805.csv
NP_075556.1,ESM1V,NP_075556.1_ESM1V_snv_6807,1279,12720,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_075556.1_ESM1V_snv_6807.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_075556.1_ESM1V_snv_6807.csv
NP_067632.2,ESM1V,NP_067632.2_ESM1V_snv_6812,239,2679,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_067632.2_ESM1V_snv_6812.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_067632.2_ESM1V_snv_6812.csv
NP_001191.1,ESM1V,NP_001191.1_ESM1V_snv_6816,251,2968,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001191.1_ESM1V_snv_6816.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001191.1_ESM1V_snv_6816.csv
NP_001305665.1,ESM1V,NP_001305665.1_ESM1V_snv_6822,326,4021,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001305665.1_ESM1V_snv_6822.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001305665.1_ESM1V_snv_6822.csv
NP_001271259.1,ESM1V,NP_001271259.1_ESM1V_snv_6827,367,3802,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001271259.1_ESM1V_snv_6827.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001271259.1_ESM1V_snv_6827.csv
NP_055241.1,ESM1V,NP_055241.1_ESM1V_snv_6830,285,2905,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055241.1_ESM1V_snv_6830.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055241.1_ESM1V_snv_6830.csv
NP_003048.1,ESM1V,NP_003048.1_ESM1V_snv_6836,415,4031,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003048.1_ESM1V_snv_6836.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003048.1_ESM1V_snv_6836.csv
NP_003043.3,ESM1V,NP_003043.3_ESM1V_snv_6838,447,4806,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003043.3_ESM1V_snv_6838.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003043.3_ESM1V_snv_6838.csv
NP_001356623.1,ESM1V,NP_001356623.1_ESM1V_snv_6840,318,2702,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001356623.1_ESM1V_snv_6840.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001356623.1_ESM1V_snv_6840.csv
NP_067083.1,ESM1V,NP_067083.1_ESM1V_snv_6848,390,5768,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_067083.1_ESM1V_snv_6848.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_067083.1_ESM1V_snv_6848.csv
NP_006822.1,ESM1V,NP_006822.1_ESM1V_snv_6850,203,3199,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006822.1_ESM1V_snv_6850.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006822.1_ESM1V_snv_6850.csv
NP_115935.3,ESM1V,NP_115935.3_ESM1V_snv_6855,273,2905,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_115935.3_ESM1V_snv_6855.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_115935.3_ESM1V_snv_6855.csv
NP_848128.1,ESM1V,NP_848128.1_ESM1V_snv_6868,86,889,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_848128.1_ESM1V_snv_6868.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_848128.1_ESM1V_snv_6868.csv
NP_002972.1,ESM1V,NP_002972.1_ESM1V_snv_6870,58,720,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002972.1_ESM1V_snv_6870.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002972.1_ESM1V_snv_6870.csv
NP_523353.2,ESM1V,NP_523353.2_ESM1V_snv_6878,186,4012,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_523353.2_ESM1V_snv_6878.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_523353.2_ESM1V_snv_6878.csv
NP_065392.1,ESM1V,NP_065392.1_ESM1V_snv_6880,281,3124,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065392.1_ESM1V_snv_6880.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065392.1_ESM1V_snv_6880.csv
NP_006227.1,ESM1V,NP_006227.1_ESM1V_snv_6887,267,3645,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006227.1_ESM1V_snv_6887.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006227.1_ESM1V_snv_6887.csv
NP_008825.4,ESM1V,NP_008825.4_ESM1V_snv_6891,366,3798,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_008825.4_ESM1V_snv_6891.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_008825.4_ESM1V_snv_6891.csv
NP_005364.1,ESM1V,NP_005364.1_ESM1V_snv_6897,362,4781,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005364.1_ESM1V_snv_6897.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005364.1_ESM1V_snv_6897.csv
NP_065076.2,ESM1V,NP_065076.2_ESM1V_snv_6903,1161,13911,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065076.2_ESM1V_snv_6903.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065076.2_ESM1V_snv_6903.csv
NP_002238.2,ESM1V,NP_002238.2_ESM1V_snv_6905,442,9100,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002238.2_ESM1V_snv_6905.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002238.2_ESM1V_snv_6905.csv
NP_001148.1,ESM1V,NP_001148.1_ESM1V_snv_6913,393,3590,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001148.1_ESM1V_snv_6913.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001148.1_ESM1V_snv_6913.csv
NP_003503.1,ESM1V,NP_003503.1_ESM1V_snv_6917,83,986,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003503.1_ESM1V_snv_6917.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003503.1_ESM1V_snv_6917.csv
NP_054798.1,ESM1V,NP_054798.1_ESM1V_snv_6927,294,3086,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_054798.1_ESM1V_snv_6927.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_054798.1_ESM1V_snv_6927.csv
NP_620158.3,ESM1V,NP_620158.3_ESM1V_snv_6931,383,4229,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_620158.3_ESM1V_snv_6931.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_620158.3_ESM1V_snv_6931.csv
NP_055596.3,ESM1V,NP_055596.3_ESM1V_snv_6935,877,11806,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055596.3_ESM1V_snv_6935.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055596.3_ESM1V_snv_6935.csv
NP_002519.2,ESM1V,NP_002519.2_ESM1V_snv_6936,16,2438,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002519.2_ESM1V_snv_6936.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002519.2_ESM1V_snv_6936.csv
NP_065102.1,ESM1V,NP_065102.1_ESM1V_snv_6938,356,3669,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065102.1_ESM1V_snv_6938.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065102.1_ESM1V_snv_6938.csv
NP_060504.1,ESM1V,NP_060504.1_ESM1V_snv_6942,335,4848,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060504.1_ESM1V_snv_6942.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060504.1_ESM1V_snv_6942.csv
