protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_060789.2,ESM1V,NP_060789.2_ESM1V_10382,402,11150,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060789.2_ESM1V_10382.csv,data/model_score_files/popEVE_training_files_20240420/NP_060789.2_ESM1V_10382.csv
NP_000972.1,ESM1V,NP_000972.1_ESM1V_10386,98,3626,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000972.1_ESM1V_10386.csv,data/model_score_files/popEVE_training_files_20240420/NP_000972.1_ESM1V_10386.csv
NP_078928.3,ESM1V,NP_078928.3_ESM1V_10390,1344,36941,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_078928.3_ESM1V_10390.csv,data/model_score_files/popEVE_training_files_20240420/NP_078928.3_ESM1V_10390.csv
NP_001958.2,ESM1V,NP_001958.2_ESM1V_10399,92,7641,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001958.2_ESM1V_10399.csv,data/model_score_files/popEVE_training_files_20240420/NP_001958.2_ESM1V_10399.csv
NP_001073861.1,ESM1V,NP_001073861.1_ESM1V_10401,278,8367,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001073861.1_ESM1V_10401.csv,data/model_score_files/popEVE_training_files_20240420/NP_001073861.1_ESM1V_10401.csv
NP_079184.2,ESM1V,NP_079184.2_ESM1V_10412,410,11484,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079184.2_ESM1V_10412.csv,data/model_score_files/popEVE_training_files_20240420/NP_079184.2_ESM1V_10412.csv
NP_001073312.1,ESM1V,NP_001073312.1_ESM1V_10414,1229,32192,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001073312.1_ESM1V_10414.csv,data/model_score_files/popEVE_training_files_20240420/NP_001073312.1_ESM1V_10414.csv
NP_079145.2,ESM1V,NP_079145.2_ESM1V_10418,218,4931,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079145.2_ESM1V_10418.csv,data/model_score_files/popEVE_training_files_20240420/NP_079145.2_ESM1V_10418.csv
NP_891847.1,ESM1V,NP_891847.1_ESM1V_10433,1094,34208,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_891847.1_ESM1V_10433.csv,data/model_score_files/popEVE_training_files_20240420/NP_891847.1_ESM1V_10433.csv
NP_001129131.1,ESM1V,NP_001129131.1_ESM1V_10435,999,28394,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001129131.1_ESM1V_10435.csv,data/model_score_files/popEVE_training_files_20240420/NP_001129131.1_ESM1V_10435.csv
NP_005619.1,ESM1V,NP_005619.1_ESM1V_10437,356,9923,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005619.1_ESM1V_10437.csv,data/model_score_files/popEVE_training_files_20240420/NP_005619.1_ESM1V_10437.csv
NP_001195.2,ESM1V,NP_001195.2_ESM1V_10439,536,19186,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001195.2_ESM1V_10439.csv,data/model_score_files/popEVE_training_files_20240420/NP_001195.2_ESM1V_10439.csv
NP_919278.2,ESM1V,NP_919278.2_ESM1V_10443,1259,35316,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_919278.2_ESM1V_10443.csv,data/model_score_files/popEVE_training_files_20240420/NP_919278.2_ESM1V_10443.csv
NP_075573.3,ESM1V,NP_075573.3_ESM1V_10447,373,9450,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_075573.3_ESM1V_10447.csv,data/model_score_files/popEVE_training_files_20240420/NP_075573.3_ESM1V_10447.csv
NP_076413.3,ESM1V,NP_076413.3_ESM1V_10451,395,10948,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_076413.3_ESM1V_10451.csv,data/model_score_files/popEVE_training_files_20240420/NP_076413.3_ESM1V_10451.csv
NP_005850.1,ESM1V,NP_005850.1_ESM1V_10453,84,6034,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005850.1_ESM1V_10453.csv,data/model_score_files/popEVE_training_files_20240420/NP_005850.1_ESM1V_10453.csv
NP_055954.1,ESM1V,NP_055954.1_ESM1V_10458,211,6534,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055954.1_ESM1V_10458.csv,data/model_score_files/popEVE_training_files_20240420/NP_055954.1_ESM1V_10458.csv
NP_004976.2,ESM1V,NP_004976.2_ESM1V_10461,59,3513,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004976.2_ESM1V_10461.csv,data/model_score_files/popEVE_training_files_20240420/NP_004976.2_ESM1V_10461.csv
NP_477511.1,ESM1V,NP_477511.1_ESM1V_10486,71,3558,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_477511.1_ESM1V_10486.csv,data/model_score_files/popEVE_training_files_20240420/NP_477511.1_ESM1V_10486.csv
NP_001131141.1,ESM1V,NP_001131141.1_ESM1V_10488,684,19760,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001131141.1_ESM1V_10488.csv,data/model_score_files/popEVE_training_files_20240420/NP_001131141.1_ESM1V_10488.csv
NP_071913.1,ESM1V,NP_071913.1_ESM1V_10489,26,10652,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_071913.1_ESM1V_10489.csv,data/model_score_files/popEVE_training_files_20240420/NP_071913.1_ESM1V_10489.csv
NP_001473.1,ESM1V,NP_001473.1_ESM1V_10499,232,7805,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001473.1_ESM1V_10499.csv,data/model_score_files/popEVE_training_files_20240420/NP_001473.1_ESM1V_10499.csv
NP_000762.2,ESM1V,NP_000762.2_ESM1V_10501,427,8883,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000762.2_ESM1V_10501.csv,data/model_score_files/popEVE_training_files_20240420/NP_000762.2_ESM1V_10501.csv
NP_079091.3,ESM1V,NP_079091.3_ESM1V_10503,240,5897,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079091.3_ESM1V_10503.csv,data/model_score_files/popEVE_training_files_20240420/NP_079091.3_ESM1V_10503.csv
NP_000011.2,ESM1V,NP_000011.2_ESM1V_10505,254,9303,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000011.2_ESM1V_10505.csv,data/model_score_files/popEVE_training_files_20240420/NP_000011.2_ESM1V_10505.csv
NP_002979.1,ESM1V,NP_002979.1_ESM1V_10515,58,1633,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002979.1_ESM1V_10515.csv,data/model_score_files/popEVE_training_files_20240420/NP_002979.1_ESM1V_10515.csv
NP_005796.1,ESM1V,NP_005796.1_ESM1V_10517,73,5817,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005796.1_ESM1V_10517.csv,data/model_score_files/popEVE_training_files_20240420/NP_005796.1_ESM1V_10517.csv
NP_036307.2,ESM1V,NP_036307.2_ESM1V_10523,229,8720,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036307.2_ESM1V_10523.csv,data/model_score_files/popEVE_training_files_20240420/NP_036307.2_ESM1V_10523.csv
NP_002024.1,ESM1V,NP_002024.1_ESM1V_10529,476,9594,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002024.1_ESM1V_10529.csv,data/model_score_files/popEVE_training_files_20240420/NP_002024.1_ESM1V_10529.csv
NP_003238.2,ESM1V,NP_003238.2_ESM1V_10533,717,21551,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003238.2_ESM1V_10533.csv,data/model_score_files/popEVE_training_files_20240420/NP_003238.2_ESM1V_10533.csv
NP_066005.2,ESM1V,NP_066005.2_ESM1V_10535,659,19538,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_066005.2_ESM1V_10535.csv,data/model_score_files/popEVE_training_files_20240420/NP_066005.2_ESM1V_10535.csv
NP_079203.4,ESM1V,NP_079203.4_ESM1V_10541,590,14477,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079203.4_ESM1V_10541.csv,data/model_score_files/popEVE_training_files_20240420/NP_079203.4_ESM1V_10541.csv
NP_001177773.1,ESM1V,NP_001177773.1_ESM1V_10543,249,5280,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001177773.1_ESM1V_10543.csv,data/model_score_files/popEVE_training_files_20240420/NP_001177773.1_ESM1V_10543.csv
NP_055939.1,ESM1V,NP_055939.1_ESM1V_10545,352,10630,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055939.1_ESM1V_10545.csv,data/model_score_files/popEVE_training_files_20240420/NP_055939.1_ESM1V_10545.csv
NP_000592.3,ESM1V,NP_000592.3_ESM1V_10547,391,13441,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000592.3_ESM1V_10547.csv,data/model_score_files/popEVE_training_files_20240420/NP_000592.3_ESM1V_10547.csv
NP_001288758.1,ESM1V,NP_001288758.1_ESM1V_10561,760,23522,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001288758.1_ESM1V_10561.csv,data/model_score_files/popEVE_training_files_20240420/NP_001288758.1_ESM1V_10561.csv
NP_000197.1,ESM1V,NP_000197.1_ESM1V_10564,134,6877,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000197.1_ESM1V_10564.csv,data/model_score_files/popEVE_training_files_20240420/NP_000197.1_ESM1V_10564.csv
NP_803187.1,ESM1V,NP_803187.1_ESM1V_10566,869,35649,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_803187.1_ESM1V_10566.csv,data/model_score_files/popEVE_training_files_20240420/NP_803187.1_ESM1V_10566.csv
NP_000778.3,ESM1V,NP_000778.3_ESM1V_10580,495,11228,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000778.3_ESM1V_10580.csv,data/model_score_files/popEVE_training_files_20240420/NP_000778.3_ESM1V_10580.csv
NP_057330.2,ESM1V,NP_057330.2_ESM1V_10584,211,4919,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057330.2_ESM1V_10584.csv,data/model_score_files/popEVE_training_files_20240420/NP_057330.2_ESM1V_10584.csv
NP_055429.2,ESM1V,NP_055429.2_ESM1V_10588,1126,33891,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055429.2_ESM1V_10588.csv,data/model_score_files/popEVE_training_files_20240420/NP_055429.2_ESM1V_10588.csv
NP_005392.2,ESM1V,NP_005392.2_ESM1V_10596,712,21841,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005392.2_ESM1V_10596.csv,data/model_score_files/popEVE_training_files_20240420/NP_005392.2_ESM1V_10596.csv
NP_000467.1,ESM1V,NP_000467.1_ESM1V_10600,135,3551,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000467.1_ESM1V_10600.csv,data/model_score_files/popEVE_training_files_20240420/NP_000467.1_ESM1V_10600.csv
NP_002325.2,ESM1V,NP_002325.2_ESM1V_10603,1121,35074,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002325.2_ESM1V_10603.csv,data/model_score_files/popEVE_training_files_20240420/NP_002325.2_ESM1V_10603.csv
NP_001014402.1,ESM1V,NP_001014402.1_ESM1V_10609,253,9057,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001014402.1_ESM1V_10609.csv,data/model_score_files/popEVE_training_files_20240420/NP_001014402.1_ESM1V_10609.csv
NP_001273611.1,ESM1V,NP_001273611.1_ESM1V_10611,205,7946,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001273611.1_ESM1V_10611.csv,data/model_score_files/popEVE_training_files_20240420/NP_001273611.1_ESM1V_10611.csv
NP_009185.2,ESM1V,NP_009185.2_ESM1V_10613,507,9392,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_009185.2_ESM1V_10613.csv,data/model_score_files/popEVE_training_files_20240420/NP_009185.2_ESM1V_10613.csv
NP_001129069.1,ESM1V,NP_001129069.1_ESM1V_10617,960,34570,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001129069.1_ESM1V_10617.csv,data/model_score_files/popEVE_training_files_20240420/NP_001129069.1_ESM1V_10617.csv
NP_001138667.1,ESM1V,NP_001138667.1_ESM1V_10621,488,12641,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001138667.1_ESM1V_10621.csv,data/model_score_files/popEVE_training_files_20240420/NP_001138667.1_ESM1V_10621.csv
NP_003688.1,ESM1V,NP_003688.1_ESM1V_10629,280,5686,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003688.1_ESM1V_10629.csv,data/model_score_files/popEVE_training_files_20240420/NP_003688.1_ESM1V_10629.csv
NP_001034852.3,ESM1V,NP_001034852.3_ESM1V_10635,498,11985,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001034852.3_ESM1V_10635.csv,data/model_score_files/popEVE_training_files_20240420/NP_001034852.3_ESM1V_10635.csv
NP_001916.1,ESM1V,NP_001916.1_ESM1V_10643,129,1714,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001916.1_ESM1V_10643.csv,data/model_score_files/popEVE_training_files_20240420/NP_001916.1_ESM1V_10643.csv
NP_060015.1,ESM1V,NP_060015.1_ESM1V_10653,260,6770,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060015.1_ESM1V_10653.csv,data/model_score_files/popEVE_training_files_20240420/NP_060015.1_ESM1V_10653.csv
NP_115484.2,ESM1V,NP_115484.2_ESM1V_10655,693,16179,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_115484.2_ESM1V_10655.csv,data/model_score_files/popEVE_training_files_20240420/NP_115484.2_ESM1V_10655.csv
NP_001353076.1,ESM1V,NP_001353076.1_ESM1V_10657,954,32182,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001353076.1_ESM1V_10657.csv,data/model_score_files/popEVE_training_files_20240420/NP_001353076.1_ESM1V_10657.csv
NP_001030025.1,ESM1V,NP_001030025.1_ESM1V_10661,407,21481,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001030025.1_ESM1V_10661.csv,data/model_score_files/popEVE_training_files_20240420/NP_001030025.1_ESM1V_10661.csv
NP_073754.2,ESM1V,NP_073754.2_ESM1V_10665,617,17452,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_073754.2_ESM1V_10665.csv,data/model_score_files/popEVE_training_files_20240420/NP_073754.2_ESM1V_10665.csv
NP_001036040.2,ESM1V,NP_001036040.2_ESM1V_10671,478,13145,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001036040.2_ESM1V_10671.csv,data/model_score_files/popEVE_training_files_20240420/NP_001036040.2_ESM1V_10671.csv
NP_751943.1,ESM1V,NP_751943.1_ESM1V_10683,249,7465,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_751943.1_ESM1V_10683.csv,data/model_score_files/popEVE_training_files_20240420/NP_751943.1_ESM1V_10683.csv
NP_004278.2,ESM1V,NP_004278.2_ESM1V_10685,171,3857,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004278.2_ESM1V_10685.csv,data/model_score_files/popEVE_training_files_20240420/NP_004278.2_ESM1V_10685.csv
NP_015556.1,ESM1V,NP_015556.1_ESM1V_10691,484,12151,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_015556.1_ESM1V_10691.csv,data/model_score_files/popEVE_training_files_20240420/NP_015556.1_ESM1V_10691.csv
NP_003049.2,ESM1V,NP_003049.2_ESM1V_10705,392,10153,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003049.2_ESM1V_10705.csv,data/model_score_files/popEVE_training_files_20240420/NP_003049.2_ESM1V_10705.csv
NP_001352844.1,ESM1V,NP_001352844.1_ESM1V_10707,655,17680,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001352844.1_ESM1V_10707.csv,data/model_score_files/popEVE_training_files_20240420/NP_001352844.1_ESM1V_10707.csv
NP_066306.2,ESM1V,NP_066306.2_ESM1V_10713,212,5811,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_066306.2_ESM1V_10713.csv,data/model_score_files/popEVE_training_files_20240420/NP_066306.2_ESM1V_10713.csv
NP_002696.4,ESM1V,NP_002696.4_ESM1V_10720,1628,31736,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002696.4_ESM1V_10720.csv,data/model_score_files/popEVE_training_files_20240420/NP_002696.4_ESM1V_10720.csv
NP_942014.1,ESM1V,NP_942014.1_ESM1V_10725,16,12410,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_942014.1_ESM1V_10725.csv,data/model_score_files/popEVE_training_files_20240420/NP_942014.1_ESM1V_10725.csv
NP_000616.3,ESM1V,NP_000616.3_ESM1V_10727,718,21189,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000616.3_ESM1V_10727.csv,data/model_score_files/popEVE_training_files_20240420/NP_000616.3_ESM1V_10727.csv
NP_078828.2,ESM1V,NP_078828.2_ESM1V_10729,307,7179,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_078828.2_ESM1V_10729.csv,data/model_score_files/popEVE_training_files_20240420/NP_078828.2_ESM1V_10729.csv
NP_076970.1,ESM1V,NP_076970.1_ESM1V_10740,156,4385,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_076970.1_ESM1V_10740.csv,data/model_score_files/popEVE_training_files_20240420/NP_076970.1_ESM1V_10740.csv
NP_060043.2,ESM1V,NP_060043.2_ESM1V_10742,676,13669,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060043.2_ESM1V_10742.csv,data/model_score_files/popEVE_training_files_20240420/NP_060043.2_ESM1V_10742.csv
NP_008855.1,ESM1V,NP_008855.1_ESM1V_10746,33,4679,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_008855.1_ESM1V_10746.csv,data/model_score_files/popEVE_training_files_20240420/NP_008855.1_ESM1V_10746.csv
NP_443166.1,ESM1V,NP_443166.1_ESM1V_10748,481,14548,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_443166.1_ESM1V_10748.csv,data/model_score_files/popEVE_training_files_20240420/NP_443166.1_ESM1V_10748.csv
NP_055044.1,ESM1V,NP_055044.1_ESM1V_10752,308,11700,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055044.1_ESM1V_10752.csv,data/model_score_files/popEVE_training_files_20240420/NP_055044.1_ESM1V_10752.csv
NP_004332.2,ESM1V,NP_004332.2_ESM1V_10767,34,42241,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004332.2_ESM1V_10767.csv,data/model_score_files/popEVE_training_files_20240420/NP_004332.2_ESM1V_10767.csv
NP_056508.2,ESM1V,NP_056508.2_ESM1V_10775,579,17319,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_056508.2_ESM1V_10775.csv,data/model_score_files/popEVE_training_files_20240420/NP_056508.2_ESM1V_10775.csv
NP_078801.3,ESM1V,NP_078801.3_ESM1V_10777,422,15918,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_078801.3_ESM1V_10777.csv,data/model_score_files/popEVE_training_files_20240420/NP_078801.3_ESM1V_10777.csv
NP_001123990.1,ESM1V,NP_001123990.1_ESM1V_10781,538,9570,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001123990.1_ESM1V_10781.csv,data/model_score_files/popEVE_training_files_20240420/NP_001123990.1_ESM1V_10781.csv
NP_733774.1,ESM1V,NP_733774.1_ESM1V_10789,164,7322,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_733774.1_ESM1V_10789.csv,data/model_score_files/popEVE_training_files_20240420/NP_733774.1_ESM1V_10789.csv
NP_001672.1,ESM1V,NP_001672.1_ESM1V_10792,323,18620,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001672.1_ESM1V_10792.csv,data/model_score_files/popEVE_training_files_20240420/NP_001672.1_ESM1V_10792.csv
NP_001243019.1,ESM1V,NP_001243019.1_ESM1V_10799,228,9367,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001243019.1_ESM1V_10799.csv,data/model_score_files/popEVE_training_files_20240420/NP_001243019.1_ESM1V_10799.csv
NP_004264.2,ESM1V,NP_004264.2_ESM1V_10803,369,8732,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004264.2_ESM1V_10803.csv,data/model_score_files/popEVE_training_files_20240420/NP_004264.2_ESM1V_10803.csv
NP_001229628.1,ESM1V,NP_001229628.1_ESM1V_10810,410,11465,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001229628.1_ESM1V_10810.csv,data/model_score_files/popEVE_training_files_20240420/NP_001229628.1_ESM1V_10810.csv
NP_079348.1,ESM1V,NP_079348.1_ESM1V_10812,306,6857,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079348.1_ESM1V_10812.csv,data/model_score_files/popEVE_training_files_20240420/NP_079348.1_ESM1V_10812.csv
NP_060297.1,ESM1V,NP_060297.1_ESM1V_10814,405,9437,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060297.1_ESM1V_10814.csv,data/model_score_files/popEVE_training_files_20240420/NP_060297.1_ESM1V_10814.csv
NP_001139443.1,ESM1V,NP_001139443.1_ESM1V_10822,289,6000,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001139443.1_ESM1V_10822.csv,data/model_score_files/popEVE_training_files_20240420/NP_001139443.1_ESM1V_10822.csv
NP_932766.1,ESM1V,NP_932766.1_ESM1V_10824,196,4915,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_932766.1_ESM1V_10824.csv,data/model_score_files/popEVE_training_files_20240420/NP_932766.1_ESM1V_10824.csv
NP_001258558.1,ESM1V,NP_001258558.1_ESM1V_10828,269,9497,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001258558.1_ESM1V_10828.csv,data/model_score_files/popEVE_training_files_20240420/NP_001258558.1_ESM1V_10828.csv
NP_055230.2,ESM1V,NP_055230.2_ESM1V_10830,563,19444,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055230.2_ESM1V_10830.csv,data/model_score_files/popEVE_training_files_20240420/NP_055230.2_ESM1V_10830.csv
NP_001354906.1,ESM1V,NP_001354906.1_ESM1V_10847,44,19488,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001354906.1_ESM1V_10847.csv,data/model_score_files/popEVE_training_files_20240420/NP_001354906.1_ESM1V_10847.csv
NP_036475.3,ESM1V,NP_036475.3_ESM1V_10851,612,20022,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036475.3_ESM1V_10851.csv,data/model_score_files/popEVE_training_files_20240420/NP_036475.3_ESM1V_10851.csv
NP_001135869.1,ESM1V,NP_001135869.1_ESM1V_10853,418,10982,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001135869.1_ESM1V_10853.csv,data/model_score_files/popEVE_training_files_20240420/NP_001135869.1_ESM1V_10853.csv
NP_065186.3,ESM1V,NP_065186.3_ESM1V_10876,884,26210,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_065186.3_ESM1V_10876.csv,data/model_score_files/popEVE_training_files_20240420/NP_065186.3_ESM1V_10876.csv
NP_000206.2,ESM1V,NP_000206.2_ESM1V_10882,699,20657,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000206.2_ESM1V_10882.csv,data/model_score_files/popEVE_training_files_20240420/NP_000206.2_ESM1V_10882.csv
NP_057567.3,ESM1V,NP_057567.3_ESM1V_10886,198,7041,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057567.3_ESM1V_10886.csv,data/model_score_files/popEVE_training_files_20240420/NP_057567.3_ESM1V_10886.csv
NP_004777.1,ESM1V,NP_004777.1_ESM1V_10903,134,5357,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004777.1_ESM1V_10903.csv,data/model_score_files/popEVE_training_files_20240420/NP_004777.1_ESM1V_10903.csv
NP_071505.2,ESM1V,NP_071505.2_ESM1V_10909,209,7125,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_071505.2_ESM1V_10909.csv,data/model_score_files/popEVE_training_files_20240420/NP_071505.2_ESM1V_10909.csv
NP_001180380.1,ESM1V,NP_001180380.1_ESM1V_10913,575,16183,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001180380.1_ESM1V_10913.csv,data/model_score_files/popEVE_training_files_20240420/NP_001180380.1_ESM1V_10913.csv
NP_001072989.1,ESM1V,NP_001072989.1_ESM1V_10919,805,24978,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001072989.1_ESM1V_10919.csv,data/model_score_files/popEVE_training_files_20240420/NP_001072989.1_ESM1V_10919.csv
NP_006120.1,ESM1V,NP_006120.1_ESM1V_10949,659,18075,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006120.1_ESM1V_10949.csv,data/model_score_files/popEVE_training_files_20240420/NP_006120.1_ESM1V_10949.csv
NP_006276.2,ESM1V,NP_006276.2_ESM1V_10953,433,11461,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006276.2_ESM1V_10953.csv,data/model_score_files/popEVE_training_files_20240420/NP_006276.2_ESM1V_10953.csv
NP_004010.1,ESM1V,NP_004010.1_ESM1V_10957,106,6354,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004010.1_ESM1V_10957.csv,data/model_score_files/popEVE_training_files_20240420/NP_004010.1_ESM1V_10957.csv
NP_001229536.1,ESM1V,NP_001229536.1_ESM1V_10967,467,16329,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001229536.1_ESM1V_10967.csv,data/model_score_files/popEVE_training_files_20240420/NP_001229536.1_ESM1V_10967.csv
NP_001186795.1,ESM1V,NP_001186795.1_ESM1V_10976,888,25560,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001186795.1_ESM1V_10976.csv,data/model_score_files/popEVE_training_files_20240420/NP_001186795.1_ESM1V_10976.csv
