protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_001008539.3,EVE,NP_001008539.3_EVE_7031,568,11934,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001008539.3_EVE_7031.csv,data/model_score_files/popEVE_training_files_20240420/NP_001008539.3_EVE_7031.csv
NP_000434.1,EVE,NP_000434.1_EVE_7033,674,23627,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000434.1_EVE_7033.csv,data/model_score_files/popEVE_training_files_20240420/NP_000434.1_EVE_7033.csv
NP_004773.1,EVE,NP_004773.1_EVE_7043,206,4696,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004773.1_EVE_7043.csv,data/model_score_files/popEVE_training_files_20240420/NP_004773.1_EVE_7043.csv
NP_055844.2,EVE,NP_055844.2_EVE_7049,612,18844,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055844.2_EVE_7049.csv,data/model_score_files/popEVE_training_files_20240420/NP_055844.2_EVE_7049.csv
NP_848632.2,EVE,NP_848632.2_EVE_7055,897,18844,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_848632.2_EVE_7055.csv,data/model_score_files/popEVE_training_files_20240420/NP_848632.2_EVE_7055.csv
NP_009048.1,EVE,NP_009048.1_EVE_7057,167,4431,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_009048.1_EVE_7057.csv,data/model_score_files/popEVE_training_files_20240420/NP_009048.1_EVE_7057.csv
NP_002131.2,EVE,NP_002131.2_EVE_7059,153,8663,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002131.2_EVE_7059.csv,data/model_score_files/popEVE_training_files_20240420/NP_002131.2_EVE_7059.csv
NP_057363.3,EVE,NP_057363.3_EVE_7061,483,14508,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_057363.3_EVE_7061.csv,data/model_score_files/popEVE_training_files_20240420/NP_057363.3_EVE_7061.csv
NP_001073979.3,EVE,NP_001073979.3_EVE_7072,150,3460,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001073979.3_EVE_7072.csv,data/model_score_files/popEVE_training_files_20240420/NP_001073979.3_EVE_7072.csv
NP_653292.2,EVE,NP_653292.2_EVE_7074,662,12999,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_653292.2_EVE_7074.csv,data/model_score_files/popEVE_training_files_20240420/NP_653292.2_EVE_7074.csv
NP_001317601.1,EVE,NP_001317601.1_EVE_7083,935,26938,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001317601.1_EVE_7083.csv,data/model_score_files/popEVE_training_files_20240420/NP_001317601.1_EVE_7083.csv
NP_066575.2,EVE,NP_066575.2_EVE_7085,362,10563,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_066575.2_EVE_7085.csv,data/model_score_files/popEVE_training_files_20240420/NP_066575.2_EVE_7085.csv
NP_742066.2,EVE,NP_742066.2_EVE_7087,1081,27286,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_742066.2_EVE_7087.csv,data/model_score_files/popEVE_training_files_20240420/NP_742066.2_EVE_7087.csv
NP_002428.1,EVE,NP_002428.1_EVE_7091,99,3245,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002428.1_EVE_7091.csv,data/model_score_files/popEVE_training_files_20240420/NP_002428.1_EVE_7091.csv
NP_569735.1,EVE,NP_569735.1_EVE_7094,241,6903,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_569735.1_EVE_7094.csv,data/model_score_files/popEVE_training_files_20240420/NP_569735.1_EVE_7094.csv
NP_859069.2,EVE,NP_859069.2_EVE_7102,242,7168,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_859069.2_EVE_7102.csv,data/model_score_files/popEVE_training_files_20240420/NP_859069.2_EVE_7102.csv
NP_004968.2,EVE,NP_004968.2_EVE_7104,528,13855,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004968.2_EVE_7104.csv,data/model_score_files/popEVE_training_files_20240420/NP_004968.2_EVE_7104.csv
NP_001120693.1,EVE,NP_001120693.1_EVE_7106,1154,41805,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001120693.1_EVE_7106.csv,data/model_score_files/popEVE_training_files_20240420/NP_001120693.1_EVE_7106.csv
NP_056075.1,EVE,NP_056075.1_EVE_7114,702,21376,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_056075.1_EVE_7114.csv,data/model_score_files/popEVE_training_files_20240420/NP_056075.1_EVE_7114.csv
NP_849163.1,EVE,NP_849163.1_EVE_7132,192,4311,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_849163.1_EVE_7132.csv,data/model_score_files/popEVE_training_files_20240420/NP_849163.1_EVE_7132.csv
NP_001171846.1,EVE,NP_001171846.1_EVE_7134,260,7473,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001171846.1_EVE_7134.csv,data/model_score_files/popEVE_training_files_20240420/NP_001171846.1_EVE_7134.csv
NP_056255.2,EVE,NP_056255.2_EVE_7136,665,17917,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_056255.2_EVE_7136.csv,data/model_score_files/popEVE_training_files_20240420/NP_056255.2_EVE_7136.csv
NP_848660.3,EVE,NP_848660.3_EVE_7138,151,4466,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_848660.3_EVE_7138.csv,data/model_score_files/popEVE_training_files_20240420/NP_848660.3_EVE_7138.csv
NP_000685.1,EVE,NP_000685.1_EVE_7144,356,8536,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000685.1_EVE_7144.csv,data/model_score_files/popEVE_training_files_20240420/NP_000685.1_EVE_7144.csv
NP_001810.2,EVE,NP_001810.2_EVE_7157,456,12407,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001810.2_EVE_7157.csv,data/model_score_files/popEVE_training_files_20240420/NP_001810.2_EVE_7157.csv
NP_001396.2,EVE,NP_001396.2_EVE_7164,155,3892,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001396.2_EVE_7164.csv,data/model_score_files/popEVE_training_files_20240420/NP_001396.2_EVE_7164.csv
NP_061138.3,EVE,NP_061138.3_EVE_7170,403,11320,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_061138.3_EVE_7170.csv,data/model_score_files/popEVE_training_files_20240420/NP_061138.3_EVE_7170.csv
NP_112210.1,EVE,NP_112210.1_EVE_7174,271,10749,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_112210.1_EVE_7174.csv,data/model_score_files/popEVE_training_files_20240420/NP_112210.1_EVE_7174.csv
NP_000041.2,EVE,NP_000041.2_EVE_7180,276,7552,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000041.2_EVE_7180.csv,data/model_score_files/popEVE_training_files_20240420/NP_000041.2_EVE_7180.csv
NP_001307285.1,EVE,NP_001307285.1_EVE_7182,276,6374,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001307285.1_EVE_7182.csv,data/model_score_files/popEVE_training_files_20240420/NP_001307285.1_EVE_7182.csv
NP_001006658.1,EVE,NP_001006658.1_EVE_7188,693,21746,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001006658.1_EVE_7188.csv,data/model_score_files/popEVE_training_files_20240420/NP_001006658.1_EVE_7188.csv
NP_443099.1,EVE,NP_443099.1_EVE_7190,737,32285,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_443099.1_EVE_7190.csv,data/model_score_files/popEVE_training_files_20240420/NP_443099.1_EVE_7190.csv
NP_002530.1,EVE,NP_002530.1_EVE_7193,291,8468,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002530.1_EVE_7193.csv,data/model_score_files/popEVE_training_files_20240420/NP_002530.1_EVE_7193.csv
NP_000960.2,EVE,NP_000960.2_EVE_7203,158,5485,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000960.2_EVE_7203.csv,data/model_score_files/popEVE_training_files_20240420/NP_000960.2_EVE_7203.csv
NP_036218.1,EVE,NP_036218.1_EVE_7211,465,16369,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036218.1_EVE_7211.csv,data/model_score_files/popEVE_training_files_20240420/NP_036218.1_EVE_7211.csv
NP_795368.2,EVE,NP_795368.2_EVE_7215,226,5645,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_795368.2_EVE_7215.csv,data/model_score_files/popEVE_training_files_20240420/NP_795368.2_EVE_7215.csv
NP_870992.2,EVE,NP_870992.2_EVE_7219,388,11278,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_870992.2_EVE_7219.csv,data/model_score_files/popEVE_training_files_20240420/NP_870992.2_EVE_7219.csv
NP_443106.1,EVE,NP_443106.1_EVE_7223,100,5372,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_443106.1_EVE_7223.csv,data/model_score_files/popEVE_training_files_20240420/NP_443106.1_EVE_7223.csv
NP_068839.1,EVE,NP_068839.1_EVE_7225,169,4885,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_068839.1_EVE_7225.csv,data/model_score_files/popEVE_training_files_20240420/NP_068839.1_EVE_7225.csv
NP_055147.1,EVE,NP_055147.1_EVE_7227,34,1638,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055147.1_EVE_7227.csv,data/model_score_files/popEVE_training_files_20240420/NP_055147.1_EVE_7227.csv
NP_665806.1,EVE,NP_665806.1_EVE_7233,397,8894,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_665806.1_EVE_7233.csv,data/model_score_files/popEVE_training_files_20240420/NP_665806.1_EVE_7233.csv
NP_115983.3,EVE,NP_115983.3_EVE_7237,407,10347,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_115983.3_EVE_7237.csv,data/model_score_files/popEVE_training_files_20240420/NP_115983.3_EVE_7237.csv
NP_063916.1,EVE,NP_063916.1_EVE_7242,68,4036,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_063916.1_EVE_7242.csv,data/model_score_files/popEVE_training_files_20240420/NP_063916.1_EVE_7242.csv
NP_005091.2,EVE,NP_005091.2_EVE_7246,1156,32702,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005091.2_EVE_7246.csv,data/model_score_files/popEVE_training_files_20240420/NP_005091.2_EVE_7246.csv
NP_000886.1,EVE,NP_000886.1_EVE_7248,312,11297,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000886.1_EVE_7248.csv,data/model_score_files/popEVE_training_files_20240420/NP_000886.1_EVE_7248.csv
NP_006508.2,EVE,NP_006508.2_EVE_7250,201,10040,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006508.2_EVE_7250.csv,data/model_score_files/popEVE_training_files_20240420/NP_006508.2_EVE_7250.csv
NP_001244257.1,EVE,NP_001244257.1_EVE_7252,225,7945,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001244257.1_EVE_7252.csv,data/model_score_files/popEVE_training_files_20240420/NP_001244257.1_EVE_7252.csv
NP_689870.3,EVE,NP_689870.3_EVE_7254,531,11857,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_689870.3_EVE_7254.csv,data/model_score_files/popEVE_training_files_20240420/NP_689870.3_EVE_7254.csv
NP_079485.1,EVE,NP_079485.1_EVE_7256,416,15468,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_079485.1_EVE_7256.csv,data/model_score_files/popEVE_training_files_20240420/NP_079485.1_EVE_7256.csv
NP_000987.2,EVE,NP_000987.2_EVE_7275,57,2033,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000987.2_EVE_7275.csv,data/model_score_files/popEVE_training_files_20240420/NP_000987.2_EVE_7275.csv
NP_060191.3,EVE,NP_060191.3_EVE_7286,701,17368,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060191.3_EVE_7286.csv,data/model_score_files/popEVE_training_files_20240420/NP_060191.3_EVE_7286.csv
NP_991108.1,EVE,NP_991108.1_EVE_7292,109,2266,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_991108.1_EVE_7292.csv,data/model_score_files/popEVE_training_files_20240420/NP_991108.1_EVE_7292.csv
NP_055612.2,EVE,NP_055612.2_EVE_7294,384,12859,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055612.2_EVE_7294.csv,data/model_score_files/popEVE_training_files_20240420/NP_055612.2_EVE_7294.csv
NP_001471.2,EVE,NP_001471.2_EVE_7298,239,6392,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001471.2_EVE_7298.csv,data/model_score_files/popEVE_training_files_20240420/NP_001471.2_EVE_7298.csv
NP_003109.1,EVE,NP_003109.1_EVE_7302,187,5570,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003109.1_EVE_7302.csv,data/model_score_files/popEVE_training_files_20240420/NP_003109.1_EVE_7302.csv
NP_116190.3,EVE,NP_116190.3_EVE_7304,247,5643,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_116190.3_EVE_7304.csv,data/model_score_files/popEVE_training_files_20240420/NP_116190.3_EVE_7304.csv
NP_001281262.1,EVE,NP_001281262.1_EVE_7312,129,4830,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001281262.1_EVE_7312.csv,data/model_score_files/popEVE_training_files_20240420/NP_001281262.1_EVE_7312.csv
NP_001092692.1,EVE,NP_001092692.1_EVE_7317,406,10994,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001092692.1_EVE_7317.csv,data/model_score_files/popEVE_training_files_20240420/NP_001092692.1_EVE_7317.csv
NP_068834.2,EVE,NP_068834.2_EVE_7327,259,8291,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_068834.2_EVE_7327.csv,data/model_score_files/popEVE_training_files_20240420/NP_068834.2_EVE_7327.csv
NP_001240758.1,EVE,NP_001240758.1_EVE_7334,515,14837,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001240758.1_EVE_7334.csv,data/model_score_files/popEVE_training_files_20240420/NP_001240758.1_EVE_7334.csv
NP_001532.1,EVE,NP_001532.1_EVE_7340,141,3317,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001532.1_EVE_7340.csv,data/model_score_files/popEVE_training_files_20240420/NP_001532.1_EVE_7340.csv
NP_006406.1,EVE,NP_006406.1_EVE_7348,255,8732,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_006406.1_EVE_7348.csv,data/model_score_files/popEVE_training_files_20240420/NP_006406.1_EVE_7348.csv
NP_001269952.1,EVE,NP_001269952.1_EVE_7352,209,5871,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001269952.1_EVE_7352.csv,data/model_score_files/popEVE_training_files_20240420/NP_001269952.1_EVE_7352.csv
NP_056968.1,EVE,NP_056968.1_EVE_7357,152,9709,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_056968.1_EVE_7357.csv,data/model_score_files/popEVE_training_files_20240420/NP_056968.1_EVE_7357.csv
NP_001821.2,EVE,NP_001821.2_EVE_7367,200,14240,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001821.2_EVE_7367.csv,data/model_score_files/popEVE_training_files_20240420/NP_001821.2_EVE_7367.csv
NP_036289.3,EVE,NP_036289.3_EVE_7369,214,7823,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036289.3_EVE_7369.csv,data/model_score_files/popEVE_training_files_20240420/NP_036289.3_EVE_7369.csv
NP_000457.1,EVE,NP_000457.1_EVE_7375,756,23621,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000457.1_EVE_7375.csv,data/model_score_files/popEVE_training_files_20240420/NP_000457.1_EVE_7375.csv
NP_573568.1,EVE,NP_573568.1_EVE_7378,240,5688,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_573568.1_EVE_7378.csv,data/model_score_files/popEVE_training_files_20240420/NP_573568.1_EVE_7378.csv
NP_835366.1,EVE,NP_835366.1_EVE_7381,82,6758,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_835366.1_EVE_7381.csv,data/model_score_files/popEVE_training_files_20240420/NP_835366.1_EVE_7381.csv
NP_932173.1,EVE,NP_932173.1_EVE_7389,1197,37107,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_932173.1_EVE_7389.csv,data/model_score_files/popEVE_training_files_20240420/NP_932173.1_EVE_7389.csv
NP_001035049.1,EVE,NP_001035049.1_EVE_7391,481,20286,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001035049.1_EVE_7391.csv,data/model_score_files/popEVE_training_files_20240420/NP_001035049.1_EVE_7391.csv
NP_067082.2,EVE,NP_067082.2_EVE_7395,691,13958,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_067082.2_EVE_7395.csv,data/model_score_files/popEVE_training_files_20240420/NP_067082.2_EVE_7395.csv
NP_653254.1,EVE,NP_653254.1_EVE_7399,208,10945,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_653254.1_EVE_7399.csv,data/model_score_files/popEVE_training_files_20240420/NP_653254.1_EVE_7399.csv
NP_001846.3,EVE,NP_001846.3_EVE_7405,954,25418,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001846.3_EVE_7405.csv,data/model_score_files/popEVE_training_files_20240420/NP_001846.3_EVE_7405.csv
NP_001273768.1,EVE,NP_001273768.1_EVE_7411,808,19636,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001273768.1_EVE_7411.csv,data/model_score_files/popEVE_training_files_20240420/NP_001273768.1_EVE_7411.csv
NP_001001711.1,EVE,NP_001001711.1_EVE_7413,267,7257,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001001711.1_EVE_7413.csv,data/model_score_files/popEVE_training_files_20240420/NP_001001711.1_EVE_7413.csv
NP_031373.2,EVE,NP_031373.2_EVE_7417,727,20876,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_031373.2_EVE_7417.csv,data/model_score_files/popEVE_training_files_20240420/NP_031373.2_EVE_7417.csv
NP_001177410.1,EVE,NP_001177410.1_EVE_7419,709,23516,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001177410.1_EVE_7419.csv,data/model_score_files/popEVE_training_files_20240420/NP_001177410.1_EVE_7419.csv
NP_000481.2,EVE,NP_000481.2_EVE_7423,120,2996,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000481.2_EVE_7423.csv,data/model_score_files/popEVE_training_files_20240420/NP_000481.2_EVE_7423.csv
NP_004568.2,EVE,NP_004568.2_EVE_7434,146,4129,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_004568.2_EVE_7434.csv,data/model_score_files/popEVE_training_files_20240420/NP_004568.2_EVE_7434.csv
NP_001092001.2,EVE,NP_001092001.2_EVE_7436,632,16905,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001092001.2_EVE_7436.csv,data/model_score_files/popEVE_training_files_20240420/NP_001092001.2_EVE_7436.csv
NP_001761.3,EVE,NP_001761.3_EVE_7438,346,10218,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001761.3_EVE_7438.csv,data/model_score_files/popEVE_training_files_20240420/NP_001761.3_EVE_7438.csv
NP_689752.2,EVE,NP_689752.2_EVE_7447,327,9857,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_689752.2_EVE_7447.csv,data/model_score_files/popEVE_training_files_20240420/NP_689752.2_EVE_7447.csv
NP_001388.1,EVE,NP_001388.1_EVE_7453,462,14168,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001388.1_EVE_7453.csv,data/model_score_files/popEVE_training_files_20240420/NP_001388.1_EVE_7453.csv
NP_001020262.1,EVE,NP_001020262.1_EVE_7455,440,15615,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001020262.1_EVE_7455.csv,data/model_score_files/popEVE_training_files_20240420/NP_001020262.1_EVE_7455.csv
NP_776250.2,EVE,NP_776250.2_EVE_7457,247,6764,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_776250.2_EVE_7457.csv,data/model_score_files/popEVE_training_files_20240420/NP_776250.2_EVE_7457.csv
NP_009163.2,EVE,NP_009163.2_EVE_7468,266,8189,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_009163.2_EVE_7468.csv,data/model_score_files/popEVE_training_files_20240420/NP_009163.2_EVE_7468.csv
NP_071426.1,EVE,NP_071426.1_EVE_7475,365,12042,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_071426.1_EVE_7475.csv,data/model_score_files/popEVE_training_files_20240420/NP_071426.1_EVE_7475.csv
NP_001254.2,EVE,NP_001254.2_EVE_7483,224,8535,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001254.2_EVE_7483.csv,data/model_score_files/popEVE_training_files_20240420/NP_001254.2_EVE_7483.csv
NP_055177.2,EVE,NP_055177.2_EVE_7497,252,7082,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055177.2_EVE_7497.csv,data/model_score_files/popEVE_training_files_20240420/NP_055177.2_EVE_7497.csv
NP_068713.2,EVE,NP_068713.2_EVE_7506,576,16410,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_068713.2_EVE_7506.csv,data/model_score_files/popEVE_training_files_20240420/NP_068713.2_EVE_7506.csv
NP_055864.2,EVE,NP_055864.2_EVE_7508,545,16821,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055864.2_EVE_7508.csv,data/model_score_files/popEVE_training_files_20240420/NP_055864.2_EVE_7508.csv
NP_660308.1,EVE,NP_660308.1_EVE_7511,173,4767,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_660308.1_EVE_7511.csv,data/model_score_files/popEVE_training_files_20240420/NP_660308.1_EVE_7511.csv
NP_036596.3,EVE,NP_036596.3_EVE_7513,590,18657,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_036596.3_EVE_7513.csv,data/model_score_files/popEVE_training_files_20240420/NP_036596.3_EVE_7513.csv
NP_001155033.1,EVE,NP_001155033.1_EVE_7525,585,24704,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001155033.1_EVE_7525.csv,data/model_score_files/popEVE_training_files_20240420/NP_001155033.1_EVE_7525.csv
NP_003394.1,EVE,NP_003394.1_EVE_7529,164,7702,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_003394.1_EVE_7529.csv,data/model_score_files/popEVE_training_files_20240420/NP_003394.1_EVE_7529.csv
NP_775869.4,EVE,NP_775869.4_EVE_7544,526,17524,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_775869.4_EVE_7544.csv,data/model_score_files/popEVE_training_files_20240420/NP_775869.4_EVE_7544.csv
NP_002596.1,EVE,NP_002596.1_EVE_7554,552,15199,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_002596.1_EVE_7554.csv,data/model_score_files/popEVE_training_files_20240420/NP_002596.1_EVE_7554.csv
NP_001380429.1,EVE,NP_001380429.1_EVE_7557,188,4714,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001380429.1_EVE_7557.csv,data/model_score_files/popEVE_training_files_20240420/NP_001380429.1_EVE_7557.csv
NP_060167.2,EVE,NP_060167.2_EVE_7559,374,12565,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_060167.2_EVE_7559.csv,data/model_score_files/popEVE_training_files_20240420/NP_060167.2_EVE_7559.csv
NP_000087.2,EVE,NP_000087.2_EVE_7565,675,19560,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000087.2_EVE_7565.csv,data/model_score_files/popEVE_training_files_20240420/NP_000087.2_EVE_7565.csv
NP_001136.1,EVE,NP_001136.1_EVE_7569,101,2692,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001136.1_EVE_7569.csv,data/model_score_files/popEVE_training_files_20240420/NP_001136.1_EVE_7569.csv
NP_068814.2,EVE,NP_068814.2_EVE_7573,295,11846,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_068814.2_EVE_7573.csv,data/model_score_files/popEVE_training_files_20240420/NP_068814.2_EVE_7573.csv
NP_115806.1,EVE,NP_115806.1_EVE_7583,412,14370,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_115806.1_EVE_7583.csv,data/model_score_files/popEVE_training_files_20240420/NP_115806.1_EVE_7583.csv
NP_005059.2,EVE,NP_005059.2_EVE_7591,484,14070,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_005059.2_EVE_7591.csv,data/model_score_files/popEVE_training_files_20240420/NP_005059.2_EVE_7591.csv
NP_055448.1,EVE,NP_055448.1_EVE_7593,518,21769,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_055448.1_EVE_7593.csv,data/model_score_files/popEVE_training_files_20240420/NP_055448.1_EVE_7593.csv
NP_114413.1,EVE,NP_114413.1_EVE_7603,139,3623,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_114413.1_EVE_7603.csv,data/model_score_files/popEVE_training_files_20240420/NP_114413.1_EVE_7603.csv
NP_065915.1,EVE,NP_065915.1_EVE_7607,485,11922,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_065915.1_EVE_7607.csv,data/model_score_files/popEVE_training_files_20240420/NP_065915.1_EVE_7607.csv
NP_001153145.1,EVE,NP_001153145.1_EVE_7611,176,8640,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_001153145.1_EVE_7611.csv,data/model_score_files/popEVE_training_files_20240420/NP_001153145.1_EVE_7611.csv
NP_000058.1,EVE,NP_000058.1_EVE_7615,167,4773,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_training_files_20240420/NP_000058.1_EVE_7615.csv,data/model_score_files/popEVE_training_files_20240420/NP_000058.1_EVE_7615.csv
