protein_id,evo_model,unique_id,seen_count,not_seen_count,file_path,S3
NP_065102.1,EVE,NP_065102.1_EVE_snv_6937,356,3669,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_065102.1_EVE_snv_6937.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_065102.1_EVE_snv_6937.csv
NP_060504.1,EVE,NP_060504.1_EVE_snv_6941,335,4848,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060504.1_EVE_snv_6941.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060504.1_EVE_snv_6941.csv
NP_004587.1,EVE,NP_004587.1_EVE_snv_6951,148,2015,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004587.1_EVE_snv_6951.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004587.1_EVE_snv_6951.csv
NP_001002841.1,EVE,NP_001002841.1_EVE_snv_6953,133,1339,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001002841.1_EVE_snv_6953.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001002841.1_EVE_snv_6953.csv
NP_000937.1,EVE,NP_000937.1_EVE_snv_6958,209,3097,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000937.1_EVE_snv_6958.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000937.1_EVE_snv_6958.csv
NP_001264055.1,EVE,NP_001264055.1_EVE_snv_6960,879,7724,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001264055.1_EVE_snv_6960.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001264055.1_EVE_snv_6960.csv
NP_001234.3,EVE,NP_001234.3_EVE_snv_6962,388,4373,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001234.3_EVE_snv_6962.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001234.3_EVE_snv_6962.csv
NP_057303.2,EVE,NP_057303.2_EVE_snv_6969,583,5001,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057303.2_EVE_snv_6969.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057303.2_EVE_snv_6969.csv
NP_005135.2,EVE,NP_005135.2_EVE_snv_6977,874,8580,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005135.2_EVE_snv_6977.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005135.2_EVE_snv_6977.csv
NP_001305721.1,EVE,NP_001305721.1_EVE_snv_6983,345,6267,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001305721.1_EVE_snv_6983.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001305721.1_EVE_snv_6983.csv
NP_899233.1,EVE,NP_899233.1_EVE_snv_6992,349,4141,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_899233.1_EVE_snv_6992.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_899233.1_EVE_snv_6992.csv
NP_001295076.1,EVE,NP_001295076.1_EVE_snv_7002,864,9225,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001295076.1_EVE_snv_7002.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001295076.1_EVE_snv_7002.csv
NP_115569.2,EVE,NP_115569.2_EVE_snv_7006,173,1134,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_115569.2_EVE_snv_7006.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_115569.2_EVE_snv_7006.csv
NP_001044.1,EVE,NP_001044.1_EVE_snv_7010,315,2627,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001044.1_EVE_snv_7010.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001044.1_EVE_snv_7010.csv
NP_003726.1,EVE,NP_003726.1_EVE_snv_7018,651,6916,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003726.1_EVE_snv_7018.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003726.1_EVE_snv_7018.csv
NP_001004320.1,EVE,NP_001004320.1_EVE_snv_7028,431,3112,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001004320.1_EVE_snv_7028.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001004320.1_EVE_snv_7028.csv
NP_001008539.3,EVE,NP_001008539.3_EVE_snv_7032,568,4722,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001008539.3_EVE_snv_7032.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001008539.3_EVE_snv_7032.csv
NP_000434.1,EVE,NP_000434.1_EVE_snv_7034,674,9504,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000434.1_EVE_snv_7034.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000434.1_EVE_snv_7034.csv
NP_004773.1,EVE,NP_004773.1_EVE_snv_7044,206,1871,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004773.1_EVE_snv_7044.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004773.1_EVE_snv_7044.csv
NP_055844.2,EVE,NP_055844.2_EVE_snv_7050,612,7597,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055844.2_EVE_snv_7050.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055844.2_EVE_snv_7050.csv
NP_848632.2,EVE,NP_848632.2_EVE_snv_7056,897,7517,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_848632.2_EVE_snv_7056.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_848632.2_EVE_snv_7056.csv
NP_009048.1,EVE,NP_009048.1_EVE_snv_7058,167,1742,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_009048.1_EVE_snv_7058.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_009048.1_EVE_snv_7058.csv
NP_002131.2,EVE,NP_002131.2_EVE_snv_7060,153,3575,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002131.2_EVE_snv_7060.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002131.2_EVE_snv_7060.csv
NP_057363.3,EVE,NP_057363.3_EVE_snv_7062,483,5745,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_057363.3_EVE_snv_7062.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_057363.3_EVE_snv_7062.csv
NP_001073979.3,EVE,NP_001073979.3_EVE_snv_7073,150,1353,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001073979.3_EVE_snv_7073.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001073979.3_EVE_snv_7073.csv
NP_653292.2,EVE,NP_653292.2_EVE_snv_7075,662,5116,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_653292.2_EVE_snv_7075.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_653292.2_EVE_snv_7075.csv
NP_001317601.1,EVE,NP_001317601.1_EVE_snv_7084,935,10867,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001317601.1_EVE_snv_7084.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001317601.1_EVE_snv_7084.csv
NP_066575.2,EVE,NP_066575.2_EVE_snv_7086,362,4226,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_066575.2_EVE_snv_7086.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_066575.2_EVE_snv_7086.csv
NP_742066.2,EVE,NP_742066.2_EVE_snv_7088,1081,11043,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_742066.2_EVE_snv_7088.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_742066.2_EVE_snv_7088.csv
NP_002428.1,EVE,NP_002428.1_EVE_snv_7092,99,1293,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002428.1_EVE_snv_7092.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002428.1_EVE_snv_7092.csv
NP_569735.1,EVE,NP_569735.1_EVE_snv_7095,241,2803,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_569735.1_EVE_snv_7095.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_569735.1_EVE_snv_7095.csv
NP_859069.2,EVE,NP_859069.2_EVE_snv_7103,242,2937,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_859069.2_EVE_snv_7103.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_859069.2_EVE_snv_7103.csv
NP_004968.2,EVE,NP_004968.2_EVE_snv_7105,528,5407,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004968.2_EVE_snv_7105.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004968.2_EVE_snv_7105.csv
NP_001120693.1,EVE,NP_001120693.1_EVE_snv_7107,1154,16822,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001120693.1_EVE_snv_7107.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001120693.1_EVE_snv_7107.csv
NP_056075.1,EVE,NP_056075.1_EVE_snv_7115,702,8564,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056075.1_EVE_snv_7115.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056075.1_EVE_snv_7115.csv
NP_849163.1,EVE,NP_849163.1_EVE_snv_7133,192,1668,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_849163.1_EVE_snv_7133.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_849163.1_EVE_snv_7133.csv
NP_001171846.1,EVE,NP_001171846.1_EVE_snv_7135,260,2929,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001171846.1_EVE_snv_7135.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001171846.1_EVE_snv_7135.csv
NP_056255.2,EVE,NP_056255.2_EVE_snv_7137,665,7199,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056255.2_EVE_snv_7137.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056255.2_EVE_snv_7137.csv
NP_848660.3,EVE,NP_848660.3_EVE_snv_7139,151,1773,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_848660.3_EVE_snv_7139.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_848660.3_EVE_snv_7139.csv
NP_000685.1,EVE,NP_000685.1_EVE_snv_7145,356,3396,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000685.1_EVE_snv_7145.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000685.1_EVE_snv_7145.csv
NP_001810.2,EVE,NP_001810.2_EVE_snv_7158,456,4862,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001810.2_EVE_snv_7158.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001810.2_EVE_snv_7158.csv
NP_001396.2,EVE,NP_001396.2_EVE_snv_7165,155,1539,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001396.2_EVE_snv_7165.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001396.2_EVE_snv_7165.csv
NP_061138.3,EVE,NP_061138.3_EVE_snv_7171,403,4584,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_061138.3_EVE_snv_7171.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_061138.3_EVE_snv_7171.csv
NP_112210.1,EVE,NP_112210.1_EVE_snv_7175,271,4493,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_112210.1_EVE_snv_7175.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_112210.1_EVE_snv_7175.csv
NP_000041.2,EVE,NP_000041.2_EVE_snv_7181,276,2953,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000041.2_EVE_snv_7181.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000041.2_EVE_snv_7181.csv
NP_001307285.1,EVE,NP_001307285.1_EVE_snv_7183,276,2489,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001307285.1_EVE_snv_7183.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001307285.1_EVE_snv_7183.csv
NP_001006658.1,EVE,NP_001006658.1_EVE_snv_7189,693,8569,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001006658.1_EVE_snv_7189.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001006658.1_EVE_snv_7189.csv
NP_443099.1,EVE,NP_443099.1_EVE_snv_7191,737,13203,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_443099.1_EVE_snv_7191.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_443099.1_EVE_snv_7191.csv
NP_002530.1,EVE,NP_002530.1_EVE_snv_7194,291,3306,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_002530.1_EVE_snv_7194.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_002530.1_EVE_snv_7194.csv
NP_000960.2,EVE,NP_000960.2_EVE_snv_7204,158,2135,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000960.2_EVE_snv_7204.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000960.2_EVE_snv_7204.csv
NP_036218.1,EVE,NP_036218.1_EVE_snv_7212,465,6586,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036218.1_EVE_snv_7212.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036218.1_EVE_snv_7212.csv
NP_795368.2,EVE,NP_795368.2_EVE_snv_7216,226,2276,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_795368.2_EVE_snv_7216.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_795368.2_EVE_snv_7216.csv
NP_870992.2,EVE,NP_870992.2_EVE_snv_7220,388,4478,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_870992.2_EVE_snv_7220.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_870992.2_EVE_snv_7220.csv
NP_443106.1,EVE,NP_443106.1_EVE_snv_7224,100,2194,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_443106.1_EVE_snv_7224.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_443106.1_EVE_snv_7224.csv
NP_068839.1,EVE,NP_068839.1_EVE_snv_7226,169,1868,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_068839.1_EVE_snv_7226.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_068839.1_EVE_snv_7226.csv
NP_055147.1,EVE,NP_055147.1_EVE_snv_7228,34,642,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055147.1_EVE_snv_7228.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055147.1_EVE_snv_7228.csv
NP_665806.1,EVE,NP_665806.1_EVE_snv_7234,397,3561,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_665806.1_EVE_snv_7234.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_665806.1_EVE_snv_7234.csv
NP_115983.3,EVE,NP_115983.3_EVE_snv_7238,407,4224,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_115983.3_EVE_snv_7238.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_115983.3_EVE_snv_7238.csv
NP_063916.1,EVE,NP_063916.1_EVE_snv_7243,68,1664,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_063916.1_EVE_snv_7243.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_063916.1_EVE_snv_7243.csv
NP_005091.2,EVE,NP_005091.2_EVE_snv_7247,1156,12626,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_005091.2_EVE_snv_7247.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_005091.2_EVE_snv_7247.csv
NP_000886.1,EVE,NP_000886.1_EVE_snv_7249,312,4518,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000886.1_EVE_snv_7249.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000886.1_EVE_snv_7249.csv
NP_006508.2,EVE,NP_006508.2_EVE_snv_7251,201,4065,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006508.2_EVE_snv_7251.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006508.2_EVE_snv_7251.csv
NP_001244257.1,EVE,NP_001244257.1_EVE_snv_7253,225,3203,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001244257.1_EVE_snv_7253.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001244257.1_EVE_snv_7253.csv
NP_689870.3,EVE,NP_689870.3_EVE_snv_7255,531,4753,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_689870.3_EVE_snv_7255.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_689870.3_EVE_snv_7255.csv
NP_079485.1,EVE,NP_079485.1_EVE_snv_7257,416,6355,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_079485.1_EVE_snv_7257.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_079485.1_EVE_snv_7257.csv
NP_000987.2,EVE,NP_000987.2_EVE_snv_7276,57,838,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000987.2_EVE_snv_7276.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000987.2_EVE_snv_7276.csv
NP_060191.3,EVE,NP_060191.3_EVE_snv_7287,701,6839,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_060191.3_EVE_snv_7287.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_060191.3_EVE_snv_7287.csv
NP_991108.1,EVE,NP_991108.1_EVE_snv_7293,109,905,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_991108.1_EVE_snv_7293.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_991108.1_EVE_snv_7293.csv
NP_055612.2,EVE,NP_055612.2_EVE_snv_7295,384,5140,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_055612.2_EVE_snv_7295.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_055612.2_EVE_snv_7295.csv
NP_001471.2,EVE,NP_001471.2_EVE_snv_7299,239,2571,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001471.2_EVE_snv_7299.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001471.2_EVE_snv_7299.csv
NP_003109.1,EVE,NP_003109.1_EVE_snv_7303,187,2088,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_003109.1_EVE_snv_7303.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_003109.1_EVE_snv_7303.csv
NP_116190.3,EVE,NP_116190.3_EVE_snv_7305,247,2256,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_116190.3_EVE_snv_7305.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_116190.3_EVE_snv_7305.csv
NP_001281262.1,EVE,NP_001281262.1_EVE_snv_7313,129,1976,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001281262.1_EVE_snv_7313.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001281262.1_EVE_snv_7313.csv
NP_001092692.1,EVE,NP_001092692.1_EVE_snv_7318,406,4290,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001092692.1_EVE_snv_7318.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001092692.1_EVE_snv_7318.csv
NP_068834.2,EVE,NP_068834.2_EVE_snv_7328,259,3242,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_068834.2_EVE_snv_7328.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_068834.2_EVE_snv_7328.csv
NP_001240758.1,EVE,NP_001240758.1_EVE_snv_7335,515,5983,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001240758.1_EVE_snv_7335.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001240758.1_EVE_snv_7335.csv
NP_001532.1,EVE,NP_001532.1_EVE_snv_7341,141,1329,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001532.1_EVE_snv_7341.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001532.1_EVE_snv_7341.csv
NP_006406.1,EVE,NP_006406.1_EVE_snv_7349,255,3495,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_006406.1_EVE_snv_7349.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_006406.1_EVE_snv_7349.csv
NP_001269952.1,EVE,NP_001269952.1_EVE_snv_7353,209,2340,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001269952.1_EVE_snv_7353.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001269952.1_EVE_snv_7353.csv
NP_056968.1,EVE,NP_056968.1_EVE_snv_7358,152,4107,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_056968.1_EVE_snv_7358.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_056968.1_EVE_snv_7358.csv
NP_001821.2,EVE,NP_001821.2_EVE_snv_7368,200,5892,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001821.2_EVE_snv_7368.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001821.2_EVE_snv_7368.csv
NP_036289.3,EVE,NP_036289.3_EVE_snv_7370,214,3282,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_036289.3_EVE_snv_7370.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_036289.3_EVE_snv_7370.csv
NP_000457.1,EVE,NP_000457.1_EVE_snv_7376,756,9648,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000457.1_EVE_snv_7376.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000457.1_EVE_snv_7376.csv
NP_573568.1,EVE,NP_573568.1_EVE_snv_7379,240,2252,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_573568.1_EVE_snv_7379.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_573568.1_EVE_snv_7379.csv
NP_835366.1,EVE,NP_835366.1_EVE_snv_7382,82,2881,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_835366.1_EVE_snv_7382.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_835366.1_EVE_snv_7382.csv
NP_932173.1,EVE,NP_932173.1_EVE_snv_7390,1197,14943,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_932173.1_EVE_snv_7390.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_932173.1_EVE_snv_7390.csv
NP_001035049.1,EVE,NP_001035049.1_EVE_snv_7392,481,8222,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001035049.1_EVE_snv_7392.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001035049.1_EVE_snv_7392.csv
NP_067082.2,EVE,NP_067082.2_EVE_snv_7396,691,5571,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_067082.2_EVE_snv_7396.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_067082.2_EVE_snv_7396.csv
NP_653254.1,EVE,NP_653254.1_EVE_snv_7400,208,4479,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_653254.1_EVE_snv_7400.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_653254.1_EVE_snv_7400.csv
NP_001846.3,EVE,NP_001846.3_EVE_snv_7406,954,10042,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001846.3_EVE_snv_7406.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001846.3_EVE_snv_7406.csv
NP_001273768.1,EVE,NP_001273768.1_EVE_snv_7412,808,7844,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001273768.1_EVE_snv_7412.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001273768.1_EVE_snv_7412.csv
NP_001001711.1,EVE,NP_001001711.1_EVE_snv_7414,267,2949,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001001711.1_EVE_snv_7414.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001001711.1_EVE_snv_7414.csv
NP_031373.2,EVE,NP_031373.2_EVE_snv_7418,727,8409,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_031373.2_EVE_snv_7418.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_031373.2_EVE_snv_7418.csv
NP_001177410.1,EVE,NP_001177410.1_EVE_snv_7420,709,9423,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001177410.1_EVE_snv_7420.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001177410.1_EVE_snv_7420.csv
NP_000481.2,EVE,NP_000481.2_EVE_snv_7424,120,1165,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_000481.2_EVE_snv_7424.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_000481.2_EVE_snv_7424.csv
NP_004568.2,EVE,NP_004568.2_EVE_snv_7435,146,1622,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_004568.2_EVE_snv_7435.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_004568.2_EVE_snv_7435.csv
NP_001092001.2,EVE,NP_001092001.2_EVE_snv_7437,632,6898,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001092001.2_EVE_snv_7437.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001092001.2_EVE_snv_7437.csv
NP_001761.3,EVE,NP_001761.3_EVE_snv_7439,346,4135,/n/groups/marks/projects/Poly/data/model_score_files/popEVE_snv_training_files_20240420/NP_001761.3_EVE_snv_7439.csv,data/model_score_files/popEVE_snv_training_files_20240420/NP_001761.3_EVE_snv_7439.csv
